Time,Flux,Error,Phase,Radian
1334.7206605615222,-0.002463357641706354,0.0027936676,-0.09120430507399076,-0.5730535495924233
1334.7220494803544,-0.001156695123599838,0.0027895255,-0.08688672493395262,-0.5459253934939653
1334.7234383991865,0.0008607816976411442,0.0027929666,-0.08256914479391449,-0.5187972373955073
1334.7248273180192,0.0018995695737042961,0.002793549,-0.07825156465246273,-0.49166908128816733
1334.7262162368513,0.01894817044268504,0.0028102102,-0.0739339845124246,-0.4645409251897093
1334.7276051556835,0.009031452752938707,0.0028019263,-0.06961640437238646,-0.4374127690912513
1334.7289940747487,0.0047963339655821,0.0027974867,-0.06529882350786635,-0.41028460844073883
1334.7303829935815,0.007418204840982545,0.002800444,-0.06098124336570778,-0.38315645232895773
1334.731771912414,5.388325621913381e-05,0.0027954353,-0.056663663224962836,-0.35602829622605875
1334.7331608312454,0.0032826893626241027,0.0027983414,-0.05234608308704514,-0.32890014014092384
1334.7345497500785,0.0017821512216154023,0.0027953913,-0.048028502944179756,-0.30177198402470173
1334.7359386689106,0.004630532487262196,0.0027973924,-0.04371092280414162,-0.27464382792624376
1334.7373275877424,0.002488047047632058,0.0027955337,-0.03939334266551711,-0.24751567183666784
1334.7387165065754,0.003422522051796939,0.0027966509,-0.03507576252265173,-0.22038751572044574
1334.7401054254085,0.002348417790214663,0.0027976336,-0.03075818237978635,-0.19325935960422364
1334.74149434424,-0.001687380159246743,0.0027932136,-0.02644060224186865,-0.16613120351908872
1334.7428832630724,0.0026449007424413917,0.0027939107,-0.022123022101123706,-0.13900304741618974
1334.7442721819052,0.0004903420103929967,0.0027956017,-0.017805441958965135,-0.11187489130440864
1334.7456611007367,0.0017328066730277758,0.0027976807,-0.013487861821047437,-0.08474673521927376
1334.747050019569,0.0030478726385876342,0.002799676,-0.009170281680302492,-0.057618579116374746
1334.748438938402,0.002441383235025185,0.002792947,-0.004852701538143924,-0.03049042300459368
1334.7498278572345,0.0007143093238881626,0.0027998476,-0.0005351213966921666,-0.00336226689725364
1334.7512167760667,-0.0009221947093289717,0.0027916143,0.003782458743345967,0.023765889201204343
1334.7526056948989,0.0005965367632714269,0.0027968995,0.0081000388833841,0.05089404529966232
1334.7539946137313,-0.0006479822457570172,0.0027898175,0.012417619024129046,0.07802220140256133
1334.7553835325637,-0.0016485047467280634,0.002793655,0.016735199164873992,0.10515035750546035
1334.7567724513958,-0.0009784769235900992,0.0027915235,0.021052779304912124,0.13227851360391832
1334.758161370229,-0.001404934455136564,0.0027966162,0.025370359447777505,0.15940666972014042
1334.759550289062,0.0008580093831473956,0.0027975154,0.029687939590642885,0.18653482583636252
1334.7609392078934,0.004171686666167185,0.0027968483,0.034005519728560585,0.2136629819214974
1334.7623281267258,0.001662482867246684,0.002795824,0.03832309986930553,0.24079113802439642
1334.7637170455587,0.00010797268641415947,0.0027919938,0.0426406800114641,0.2679192941361775
1334.7651059643902,0.0023151119083806293,0.0028016258,0.0469582601493818,0.2950474502213124
1334.7664948832225,-0.00040043091842578704,0.002794869,0.051275840290126745,0.32217560632421144
1334.7678838020554,0.004823509041290475,0.0027978735,0.05559342043228531,0.3493037624359925
1334.7692727208878,0.001153368833471058,0.0027977866,0.059911000573030254,0.37643191853889146
1334.7706616397202,0.0008441959890461703,0.0027978101,0.0642285807137752,0.40356007464179044
1334.7720505585523,-0.0019981221487492817,0.0027957044,0.06854616085381333,0.4306882307402485
1334.7734394773847,-0.000993824890808348,0.0027951982,0.07286374099455828,0.45781638684314746
1334.7748283959843,-0.0008960573089384916,0.0027972495,0.07718132041152806,0.484944538398433
1334.7762173148164,0.002647852844708254,0.0027952066,0.0814989005515662,0.512072694496891
1334.7776062336486,0.0003036561922307168,0.0027918394,0.08581648069160433,0.539200850595349
1334.7789951524817,0.002046227304344672,0.0027944045,0.0901340608344697,0.566329006711571
1334.7803840713138,0.00021452404305066786,0.0027962928,0.09445164097450784,0.593457162810029
1334.7817729901456,0.005805194215924958,0.00280175,0.09876922111313235,0.620585318899605
1334.7831619089786,-0.0028977782919508144,0.0027936667,0.10308680125599773,0.647713475015827
1334.7845508278108,-0.0007622395528508186,0.0027958096,0.10740438139603586,0.6748416311142851
1334.7859397464097,-0.0013019199892572164,0.0027960273,0.1117219608108852,0.7019697826562474
1334.7873286652427,0.0007536358593247527,0.0027947442,0.11603954095375059,0.7290979387724695
1334.7887175840756,0.0014081246609027875,0.002796318,0.12035712109590915,0.7562260948842506
1334.790106502907,-0.0025927892152843857,0.0027919768,0.12467470123382685,0.7833542509693855
1334.7914954217395,-8.50267749603617e-05,0.0028008209,0.1289922813745718,0.8104824070722846
1334.7928843403395,0.003293668329027888,0.0027993436,0.1333098607929552,0.8376105586364522
1334.7942732591712,-0.0005832833112178193,0.0028015135,0.13762744093157972,0.864738714726028
1334.7956621780033,0.007228514868299785,0.0028006446,0.14194502107161783,0.8918668708244859
1334.7970510968364,0.0055654779491065565,0.0028010104,0.14626260121448323,0.9189950269407081
1334.7984400156695,0.007007166445845536,0.0028023408,0.1505801813573486,0.9461231830569302
1334.7998289342688,0.007333672716183459,0.0028006413,0.15489776077361156,0.9732513346077746
1334.8012178531005,0.004723338131730426,0.0028009221,0.15921534091223608,1.0003794906973507
1334.8026067719336,0.004702029919567252,0.0028013836,0.16353292105510145,1.0275076468135727
1334.8039956907658,4.228068466383128e-05,0.0027985966,0.16785050119513958,1.0546358029120306
1334.8053846093646,0.00020738961726074479,0.0027971496,0.17216808060998892,1.081763954453993
1334.8067735281977,0.00415336674992961,0.0027994763,0.17648566075285432,1.1088921105702152
1334.8081624470306,0.0046154282054136075,0.0028001668,0.18080324089501287,1.1360202666819963
1334.809551365862,0.0011465501357843522,0.0028005948,0.18512082103293057,1.1631484227671312
1334.8109402844616,-0.004128863596192467,0.002792469,0.18943840044990035,1.1902765743224166
1334.8123292032944,0.002930708992900488,0.0028014297,0.19375598059205892,1.2174047304341977
1334.8137181221261,0.0005679314149398262,0.0027958401,0.19807356073068344,1.2445328865237737
1334.8151070407255,0.0022696784199938147,0.0028008486,0.2023911401469464,1.271661038074618
1334.8164959595586,-0.0017138299236132415,0.0027940753,0.20670872028981177,1.29878919419084
1334.817884878391,0.0002824217244541405,0.0027946595,0.21102630043055673,1.3259173502937391
1334.8192737969905,0.08226116774931103,0.0028564716,0.2153438798475265,1.3530455018490248
1334.8206627158227,0.19136177320808923,0.0029382193,0.21966145998756464,1.3801736579474828
1334.8220516346548,0.2155408846920588,0.0029550444,0.22397904012760278,1.4073018140459408
1334.8234405532544,0.19938127831926256,0.0029443842,0.22829661954457253,1.434429965601226
1334.8248294720868,0.19167103188471102,0.0029390936,0.2326141996853175,1.4615581217041251
1334.826218390919,0.2721590438766277,0.0029952743,0.23693177982535563,1.4886862778025831
1334.8276073095192,0.3649892275247284,0.0030637323,0.24124935924444582,1.5158144293711917
1334.8289962283513,0.6739659330809367,0.0032738107,0.24556693938448396,1.5429425854696497
1334.830385147183,1.619495646781677,0.0038455944,0.24988451952310847,1.5700707415592257
1334.8317740657833,3.1591804209075587,0.0046267817,0.2542020989421987,1.5971988931278343
1334.8331629846155,3.2495530559163566,0.004669042,0.25851967908223683,1.6243270492262922
1334.8345519032143,2.614407011447665,0.0043661175,0.26283725849708617,1.6514552007682546
1334.8359408220472,2.018858401508226,0.0040615443,0.2671548386392447,1.6785833568800357
1334.83732974088,1.548112606002631,0.003805526,0.2714724187814033,1.705711512991817
1334.8387186594798,1.3241336913057014,0.0036755246,0.2757899981990799,1.7328396645515434
1334.840107578312,1.0893355129360107,0.0035374959,0.28010757833911804,1.7599678206500013
1334.8414964969113,0.9345443887904337,0.0034404132,0.28442515775538096,1.7870959722008457
1334.8428854157437,0.8106182393010823,0.0033624442,0.2887427378961259,1.8142241283037448
1334.844274334576,0.707053669468833,0.0032992898,0.2930603180368709,1.841352284406644
1334.8456632531754,0.6135773285306136,0.0032370351,0.29737789745313387,1.8684804359574885
1334.8470521720085,0.5397170273779184,0.0031852871,0.30169547759599924,1.8956085920737105
1334.8484410906078,0.49491469831667967,0.0031571763,0.30601305701226217,1.9227367436245546
1334.8498300094395,0.4437431465914725,0.003127278,0.3103306371508867,1.9498648997141308
1334.8512189280398,0.4041174282901956,0.003094641,0.3146482165699769,1.9769930512827392
1334.852607846872,0.3735101550395499,0.0030733775,0.318965796710015,2.004121207381197
1334.8539967654708,0.342529284672066,0.0030529683,0.3232833761248644,2.03124935892316
1334.8553856843037,0.3117665435543995,0.0030342168,0.32760095626702296,2.058377515034941
1334.8567746029037,0.2950524550488227,0.0030204663,0.33191853568540636,2.0855056665991083
1334.8581635217354,0.2795864143158404,0.0030109636,0.33623611582403085,2.112633822688684
1334.8595524403347,0.23389640997871242,0.0029787647,0.34055369524029383,2.1397619742395286
1334.8609413591678,0.20229297358811604,0.0029582547,0.3448712753831592,2.1668901303557506
1334.8623302777667,0.17596256978944758,0.0029437623,0.34918885479800854,2.1940182818977134
1334.8637191965988,0.15251118197326186,0.0029263496,0.3535064349380467,2.2211464379961714
1334.865108115199,0.14354439860864066,0.0029181216,0.3578240143571369,2.24827458956478
1334.8664970340312,0.12612449170403517,0.002909672,0.36214159449717503,2.275402745663238
1334.8678859526308,0.11608723741106775,0.002897702,0.3664591739141448,2.3025308972185234
1334.8692748712303,0.10276682867201137,0.0028882395,0.3707767533311146,2.329659048773809
1334.8706637900625,0.09538825896879222,0.0028836988,0.37509433347115273,2.356787204872267
1334.8720527086618,0.08085388976988006,0.0028742326,0.37941191288741566,2.383915356423111
1334.8734416274945,0.07841524826664781,0.002872478,0.38372949302886744,2.4110435125304512
1334.8748305460938,0.0649151816701441,0.002863727,0.38804707244513037,2.438171664081296
1334.876219464694,0.061571654406258114,0.0028644989,0.3923646518642206,2.4652998156499044
1334.8776083835262,0.05801540005835548,0.0028582201,0.39668223200425873,2.4924279717483624
1334.8789973021255,0.04992428388336001,0.0028484631,0.4009998114205217,2.519556123299207
1334.8803862209586,0.03989093857009274,0.002843607,0.4053173915633871,2.546684279415429
1334.8817751395575,0.040327504851042306,0.0028392086,0.4096349709782364,2.5738124309573913
1334.8831640581568,0.032897450254758986,0.0028361247,0.4139525503944994,2.600940582508236
1334.8845529769899,0.025596069365455776,0.0028326141,0.4182701305373648,2.628068738624458
1334.8859418955892,0.024773938526605477,0.0028292497,0.4225877099536277,2.655196890175302
1334.8873308141888,0.018566510620162013,0.0028236266,0.4269052893705975,2.682325041730588
1334.8887197330212,0.01341898704049349,0.0028192229,0.4312228695113425,2.709453197833487
1334.8901086516205,0.010509879712131465,0.0028124736,0.4355404489276054,2.7365813493843314
1334.8914975702198,0.009692256498063934,0.002812122,0.4398580283438684,2.763709500935176
1334.8928864890522,0.012506117288677121,0.0028177963,0.44417560848461335,2.790837657038075
1334.8942754076518,0.01333190702808329,0.002812563,0.4484931879015831,2.8179658085933603
1334.895664326252,0.013114257857022693,0.002814092,0.4528107673206733,2.845093960161969
1334.8970532450842,0.00861973733492638,0.0028069091,0.45712834746071146,2.872222116260427
1334.898442163683,0.009877064701535376,0.0028069718,0.4614459268755608,2.8993502678023892
1334.899831082283,0.006369715975707679,0.0028037229,0.4657635062939442,2.926478419366557
1334.9012200011155,-0.0014848375813434345,0.0027991917,0.47008108643468915,2.953606575469456
1334.902608919714,-0.0018419616234444103,0.0027927961,0.47439866584883167,2.9807347270069773
1334.9039978383141,-0.0006268873618164861,0.0027945088,0.47871624526721507,3.007862878571145
1334.9053867569144,-0.003246174845432659,0.002787613,0.4830338246863053,3.0349910301397536
1334.906775675746,0.0015011668769900899,0.0027875549,0.4873514048249298,3.0621191862293293
1334.9081645943454,0.002467968572147705,0.0027852892,0.49166898424119276,3.089247337780174
1334.9095535129456,0.001254197249364486,0.002778971,0.495986563660283,3.1163754893487825
1334.9109424315445,-0.0014870751749701538,0.0027746817,0.5003041430751323,3.1435036408907444
1334.9123313503767,-0.0008193570301323616,0.0027682087,0.5046217232151704,3.1706317969892024
1334.913720268977,-0.0015565527303560422,0.0027636443,0.5089393026342607,3.1977599485578114
1334.915109187577,0.00039232602610506095,0.0027638203,0.5132568820526441,3.224888100121979
1334.9164981061765,-0.00015540587750462187,0.0027609996,0.5175744614696138,3.2520162516772646
1334.917887025008,0.003302637651369067,0.0027640697,0.5218920416075316,3.2791444077623995
1334.919275943608,0.004836331294065244,0.0027611698,0.526209621025915,3.306272559326567
1334.9206648622078,-0.00164963230775228,0.00275259,0.5305272004435915,3.333400710886293
1334.9220537808064,-0.0011155217024224617,0.0027548643,0.534844779857734,3.360528862423815
1334.9234426994065,-0.004977119374271033,0.0027437133,0.5391623592761174,3.3876570139879822
1334.9248316180067,-0.005921016957476599,0.0027431336,0.5434799386952076,3.414785165556591
1334.9276094554377,-0.00403094706580609,0.002741753,0.5521150982500951,3.469041473197011
1334.928998374038,-0.0027629632006397342,0.0027420416,0.5564326776691854,3.49616962476562
1334.9303872926366,-0.0026102743830305197,0.0027421648,0.5607502570833278,3.5232977763031412
1334.9317762112362,-0.004336298598449639,0.0027427764,0.5650678365002977,3.550425927858427
1334.9331651298364,-0.00015052850166341614,0.0027439287,0.5693854159193878,3.5775540794270353
1334.9345540484358,-0.005173938053202987,0.0027353375,0.5737029953356508,3.60468223097788
1334.935942967268,-0.006257175419398298,0.002732141,0.578020575475689,3.631810387076338
1334.9373318858675,-0.004886523698205747,0.0027329563,0.5823381548926587,3.6589385386316233
1334.938720804467,-0.005527264197532689,0.0027374884,0.5866557343096285,3.686066690186909
1334.9401097230664,-0.004834044848103125,0.0027413524,0.5909733137258915,3.7131948417377534
1334.9414986416657,-0.0015322807095679014,0.0027346807,0.5952908931421544,3.740322993288598
